match_id,season,venue,start_date,innings,balls,batting_team,bowling_team,cur_score,crr,balls_left,wicket_left,last_5_ov,city,total_score
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,17,Sudurpaschim Royals,Biratnagar Kings,16,5.65,103,9,14,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,18,Sudurpaschim Royals,Biratnagar Kings,20,6.67,102,9,18,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,19,Sudurpaschim Royals,Biratnagar Kings,20,6.32,101,9,18,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,20,Sudurpaschim Royals,Biratnagar Kings,24,7.2,100,9,22,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,21,Sudurpaschim Royals,Biratnagar Kings,25,7.14,99,9,23,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,22,Sudurpaschim Royals,Biratnagar Kings,25,6.82,98,9,23,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,23,Sudurpaschim Royals,Biratnagar Kings,28,7.3,97,9,26,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,24,Sudurpaschim Royals,Biratnagar Kings,29,7.25,96,9,27,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,25,Sudurpaschim Royals,Biratnagar Kings,29,6.96,95,9,27,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,26,Sudurpaschim Royals,Biratnagar Kings,33,7.62,94,9,31,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,27,Sudurpaschim Royals,Biratnagar Kings,33,7.33,93,9,31,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,28,Sudurpaschim Royals,Biratnagar Kings,33,7.07,92,8,31,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,29,Sudurpaschim Royals,Biratnagar Kings,34,7.03,91,8,32,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,30,Sudurpaschim Royals,Biratnagar Kings,34,6.8,90,8,32,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,31,Sudurpaschim Royals,Biratnagar Kings,38,7.35,89,8,36,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,32,Sudurpaschim Royals,Biratnagar Kings,38,7.12,88,8,36,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,33,Sudurpaschim Royals,Biratnagar Kings,42,7.64,87,8,40,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,34,Sudurpaschim Royals,Biratnagar Kings,42,7.41,86,7,39,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,35,Sudurpaschim Royals,Biratnagar Kings,43,7.37,85,7,40,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,36,Sudurpaschim Royals,Biratnagar Kings,43,7.17,84,7,39,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,37,Sudurpaschim Royals,Biratnagar Kings,45,7.3,83,7,41,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,38,Sudurpaschim Royals,Biratnagar Kings,45,7.11,82,7,37,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,39,Sudurpaschim Royals,Biratnagar Kings,46,7.08,81,7,36,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,40,Sudurpaschim Royals,Biratnagar Kings,47,7.05,80,7,33,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,41,Sudurpaschim Royals,Biratnagar Kings,47,6.88,79,7,32,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,42,Sudurpaschim Royals,Biratnagar Kings,53,7.57,78,7,38,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,43,Sudurpaschim Royals,Biratnagar Kings,54,7.53,77,7,39,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,44,Sudurpaschim Royals,Biratnagar Kings,54,7.36,76,7,39,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,45,Sudurpaschim Royals,Biratnagar Kings,55,7.33,75,7,40,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,46,Sudurpaschim Royals,Biratnagar Kings,55,7.17,74,7,40,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,47,Sudurpaschim Royals,Biratnagar Kings,57,7.28,73,7,41,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,48,Sudurpaschim Royals,Biratnagar Kings,57,7.12,72,7,37,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,49,Sudurpaschim Royals,Biratnagar Kings,57,6.98,71,7,37,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,50,Sudurpaschim Royals,Biratnagar Kings,58,6.96,70,7,34,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,51,Sudurpaschim Royals,Biratnagar Kings,59,6.94,69,7,34,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,52,Sudurpaschim Royals,Biratnagar Kings,59,6.81,68,7,34,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,53,Sudurpaschim Royals,Biratnagar Kings,60,6.79,67,7,32,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,54,Sudurpaschim Royals,Biratnagar Kings,60,6.67,66,7,31,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,55,Sudurpaschim Royals,Biratnagar Kings,61,6.65,65,7,32,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,56,Sudurpaschim Royals,Biratnagar Kings,61,6.54,64,7,28,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,57,Sudurpaschim Royals,Biratnagar Kings,65,6.84,63,7,32,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,58,Sudurpaschim Royals,Biratnagar Kings,67,6.93,62,7,34,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,59,Sudurpaschim Royals,Biratnagar Kings,68,6.92,61,7,34,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,60,Sudurpaschim Royals,Biratnagar Kings,68,6.8,60,7,34,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,61,Sudurpaschim Royals,Biratnagar Kings,68,6.69,59,7,30,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,62,Sudurpaschim Royals,Biratnagar Kings,69,6.68,58,7,31,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,63,Sudurpaschim Royals,Biratnagar Kings,69,6.57,57,6,27,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,63,Sudurpaschim Royals,Biratnagar Kings,70,6.67,57,6,27,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,64,Sudurpaschim Royals,Biratnagar Kings,70,6.56,56,6,27,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,65,Sudurpaschim Royals,Biratnagar Kings,71,6.55,55,6,27,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,66,Sudurpaschim Royals,Biratnagar Kings,72,6.55,54,6,28,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,67,Sudurpaschim Royals,Biratnagar Kings,73,6.54,53,6,27,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,68,Sudurpaschim Royals,Biratnagar Kings,74,6.53,52,6,28,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,69,Sudurpaschim Royals,Biratnagar Kings,74,6.43,51,6,27,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,70,Sudurpaschim Royals,Biratnagar Kings,74,6.34,50,6,26,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,71,Sudurpaschim Royals,Biratnagar Kings,76,6.42,49,6,28,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,72,Sudurpaschim Royals,Biratnagar Kings,82,6.83,48,6,28,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,73,Sudurpaschim Royals,Biratnagar Kings,82,6.74,47,6,27,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,74,Sudurpaschim Royals,Biratnagar Kings,83,6.73,46,6,28,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,75,Sudurpaschim Royals,Biratnagar Kings,89,7.12,45,6,33,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,76,Sudurpaschim Royals,Biratnagar Kings,89,7.03,44,5,33,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,77,Sudurpaschim Royals,Biratnagar Kings,89,6.94,43,5,31,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,78,Sudurpaschim Royals,Biratnagar Kings,89,6.85,42,5,31,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,79,Sudurpaschim Royals,Biratnagar Kings,90,6.84,41,5,32,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,80,Sudurpaschim Royals,Biratnagar Kings,90,6.75,40,5,31,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,81,Sudurpaschim Royals,Biratnagar Kings,92,6.81,39,5,32,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,82,Sudurpaschim Royals,Biratnagar Kings,93,6.8,38,5,33,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,83,Sudurpaschim Royals,Biratnagar Kings,93,6.72,37,5,32,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,84,Sudurpaschim Royals,Biratnagar Kings,97,6.93,36,5,36,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,85,Sudurpaschim Royals,Biratnagar Kings,101,7.13,35,5,39,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,86,Sudurpaschim Royals,Biratnagar Kings,102,7.12,34,5,40,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,87,Sudurpaschim Royals,Biratnagar Kings,108,7.45,33,5,42,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,88,Sudurpaschim Royals,Biratnagar Kings,109,7.43,32,5,41,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,89,Sudurpaschim Royals,Biratnagar Kings,109,7.35,31,5,40,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,90,Sudurpaschim Royals,Biratnagar Kings,113,7.53,30,5,44,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,90,Sudurpaschim Royals,Biratnagar Kings,114,7.6,30,5,44,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,91,Sudurpaschim Royals,Biratnagar Kings,118,7.78,29,5,48,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,92,Sudurpaschim Royals,Biratnagar Kings,118,7.7,28,5,47,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,93,Sudurpaschim Royals,Biratnagar Kings,119,7.68,27,5,48,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,94,Sudurpaschim Royals,Biratnagar Kings,125,7.98,26,5,54,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,95,Sudurpaschim Royals,Biratnagar Kings,127,8.02,25,5,55,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,96,Sudurpaschim Royals,Biratnagar Kings,129,8.06,24,5,56,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,97,Sudurpaschim Royals,Biratnagar Kings,129,7.98,23,5,55,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,98,Sudurpaschim Royals,Biratnagar Kings,129,7.9,22,5,54,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,99,Sudurpaschim Royals,Biratnagar Kings,130,7.88,21,5,55,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,100,Sudurpaschim Royals,Biratnagar Kings,136,8.16,20,5,61,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,101,Sudurpaschim Royals,Biratnagar Kings,138,8.2,19,4,61,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,102,Sudurpaschim Royals,Biratnagar Kings,138,8.12,18,4,55,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,102,Sudurpaschim Royals,Biratnagar Kings,139,8.18,18,4,55,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,103,Sudurpaschim Royals,Biratnagar Kings,139,8.1,17,4,55,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,104,Sudurpaschim Royals,Biratnagar Kings,140,8.08,16,4,55,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,105,Sudurpaschim Royals,Biratnagar Kings,141,8.06,15,4,50,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,106,Sudurpaschim Royals,Biratnagar Kings,145,8.21,14,4,54,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,107,Sudurpaschim Royals,Biratnagar Kings,146,8.19,13,4,55,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,108,Sudurpaschim Royals,Biratnagar Kings,147,8.17,12,4,56,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,109,Sudurpaschim Royals,Biratnagar Kings,151,8.31,11,4,59,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,110,Sudurpaschim Royals,Biratnagar Kings,155,8.45,10,4,63,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,111,Sudurpaschim Royals,Biratnagar Kings,155,8.38,9,3,61,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,112,Sudurpaschim Royals,Biratnagar Kings,156,8.36,8,3,61,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,113,Sudurpaschim Royals,Biratnagar Kings,158,8.39,7,3,63,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,114,Sudurpaschim Royals,Biratnagar Kings,159,8.37,6,3,60,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,115,Sudurpaschim Royals,Biratnagar Kings,165,8.61,5,3,62,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,116,Sudurpaschim Royals,Biratnagar Kings,166,8.59,4,3,62,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,116,Sudurpaschim Royals,Biratnagar Kings,167,8.64,4,3,62,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,117,Sudurpaschim Royals,Biratnagar Kings,169,8.67,3,3,58,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,118,Sudurpaschim Royals,Biratnagar Kings,170,8.64,2,3,58,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,119,Sudurpaschim Royals,Biratnagar Kings,176,8.87,1,3,64,Kathmandu,182
4,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,120,Sudurpaschim Royals,Biratnagar Kings,182,9.1,0,3,66,Kathmandu,182
5,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,6,Chitwan Rhinos,Pokhara Avengers,3,3.0,114,9,3,Kathmandu,161
5,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,7,Chitwan Rhinos,Pokhara Avengers,3,2.57,113,9,3,Kathmandu,161
5,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,7,Chitwan Rhinos,Pokhara Avengers,4,3.43,113,9,3,Kathmandu,161
5,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,8,Chitwan Rhinos,Pokhara Avengers,5,3.75,112,9,4,Kathmandu,161
5,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,9,Chitwan Rhinos,Pokhara Avengers,5,3.33,111,9,4,Kathmandu,161
5,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,10,Chitwan Rhinos,Pokhara Avengers,5,3.0,110,9,4,Kathmandu,161
5,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,11,Chitwan Rhinos,Pokhara Avengers,5,2.73,109,9,4,Kathmandu,161
5,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,12,Chitwan Rhinos,Pokhara Avengers,5,2.5,108,9,4,Kathmandu,161
5,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,13,Chitwan Rhinos,Pokhara Avengers,7,3.23,107,9,6,Kathmandu,161
5,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,14,Chitwan Rhinos,Pokhara Avengers,11,4.71,106,9,10,Kathmandu,161
5,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,15,Chitwan Rhinos,Pokhara Avengers,11,4.4,105,9,10,Kathmandu,161
5,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,16,Chitwan Rhinos,Pokhara Avengers,17,6.38,104,9,16,Kathmandu,161
5,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,17,Chitwan Rhinos,Pokhara Avengers,17,6.0,103,9,16,Kathmandu,161
5,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,18,Chitwan Rhinos,Pokhara Avengers,17,5.67,102,9,16,Kathmandu,161
5,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,19,Chitwan Rhinos,Pokhara Avengers,17,5.37,101,9,16,Kathmandu,161
5,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,20,Chitwan Rhinos,Pokhara Avengers,17,5.1,100,9,16,Kathmandu,161
5,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,21,Chitwan Rhinos,Pokhara Avengers,21,6.0,99,9,20,Kathmandu,161
5,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,22,Chitwan Rhinos,Pokhara Avengers,21,5.73,98,9,20,Kathmandu,161
5,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,23,Chitwan Rhinos,Pokhara Avengers,27,7.04,97,9,26,Kathmandu,161
5,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,24,Chitwan Rhinos,Pokhara Avengers,27,6.75,96,9,26,Kathmandu,161
5,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,25,Chitwan Rhinos,Pokhara Avengers,27,6.48,95,8,26,Kathmandu,161
5,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,26,Chitwan Rhinos,Pokhara Avengers,27,6.23,94,8,26,Kathmandu,161
5,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,27,Chitwan Rhinos,Pokhara Avengers,33,7.33,93,8,32,Kathmandu,161
5,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,28,Chitwan Rhinos,Pokhara Avengers,33,7.07,92,8,32,Kathmandu,161
5,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,29,Chitwan Rhinos,Pokhara Avengers,33,6.83,91,8,32,Kathmandu,161
5,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,29,Chitwan Rhinos,Pokhara Avengers,34,7.03,91,8,32,Kathmandu,161
5,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,30,Chitwan Rhinos,Pokhara Avengers,40,8.0,90,8,38,Kathmandu,161
5,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,31,Chitwan Rhinos,Pokhara Avengers,46,8.9,89,8,43,Kathmandu,161
5,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,32,Chitwan Rhinos,Pokhara Avengers,46,8.62,88,7,43,Kathmandu,161
5,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,33,Chitwan Rhinos,Pokhara Avengers,46,8.36,87,7,43,Kathmandu,161
5,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,34,Chitwan Rhinos,Pokhara Avengers,46,8.12,86,7,41,Kathmandu,161
5,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,35,Chitwan Rhinos,Pokhara Avengers,46,7.89,85,7,41,Kathmandu,161
5,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,36,Chitwan Rhinos,Pokhara Avengers,50,8.33,84,7,45,Kathmandu,161
5,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,37,Chitwan Rhinos,Pokhara Avengers,50,8.11,83,7,45,Kathmandu,161
5,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,38,Chitwan Rhinos,Pokhara Avengers,51,8.05,82,7,45,Kathmandu,161
5,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,39,Chitwan Rhinos,Pokhara Avengers,52,8.0,81,7,46,Kathmandu,161
5,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,40,Chitwan Rhinos,Pokhara Avengers,53,7.95,80,7,47,Kathmandu,161
5,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,41,Chitwan Rhinos,Pokhara Avengers,53,7.76,79,7,47,Kathmandu,161
5,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,42,Chitwan Rhinos,Pokhara Avengers,54,7.71,78,7,48,Kathmandu,161
5,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,43,Chitwan Rhinos,Pokhara Avengers,54,7.53,77,7,46,Kathmandu,161
5,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,44,Chitwan Rhinos,Pokhara Avengers,55,7.5,76,7,43,Kathmandu,161
5,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,45,Chitwan Rhinos,Pokhara Avengers,56,7.47,75,7,44,Kathmandu,161
5,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,46,Chitwan Rhinos,Pokhara Avengers,62,8.09,74,7,44,Kathmandu,161
5,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,47,Chitwan Rhinos,Pokhara Avengers,64,8.17,73,7,46,Kathmandu,161
5,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,47,Chitwan Rhinos,Pokhara Avengers,65,8.3,73,7,46,Kathmandu,161
5,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,48,Chitwan Rhinos,Pokhara Avengers,66,8.25,72,7,47,Kathmandu,161
5,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,49,Chitwan Rhinos,Pokhara Avengers,67,8.2,71,7,48,Kathmandu,161
5,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,50,Chitwan Rhinos,Pokhara Avengers,73,8.76,70,7,54,Kathmandu,161
5,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,51,Chitwan Rhinos,Pokhara Avengers,77,9.06,69,7,54,Kathmandu,161
5,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,52,Chitwan Rhinos,Pokhara Avengers,78,9.0,68,7,55,Kathmandu,161
5,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,53,Chitwan Rhinos,Pokhara Avengers,82,9.28,67,7,53,Kathmandu,161
5,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,54,Chitwan Rhinos,Pokhara Avengers,83,9.22,66,7,54,Kathmandu,161
5,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,55,Chitwan Rhinos,Pokhara Avengers,84,9.16,65,7,55,Kathmandu,161
5,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,56,Chitwan Rhinos,Pokhara Avengers,84,9.0,64,7,55,Kathmandu,161
5,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,57,Chitwan Rhinos,Pokhara Avengers,90,9.47,63,7,55,Kathmandu,161
5,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,58,Chitwan Rhinos,Pokhara Avengers,91,9.41,62,7,56,Kathmandu,161
5,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,59,Chitwan Rhinos,Pokhara Avengers,93,9.46,61,7,58,Kathmandu,161
5,2024,"Tribhuvan University International Cricket Ground, Kirtipur",2024-12-03,1,60,Chitwan Rhinos,Pokhara Avengers,93,9.3,60,7,52,Kathmandu,161
